19;0;0;0;3,894272853;3,894272853;3,894272853;0;63,53003214;61,91697151;76,82591134;69,03736563;69,03736563;76,82591134;65,81124437;71,31857785;71,31857785;69,03736563;60,30391088;72,93163848;71,31857785;71,31857785;67,424305;138,4661254;107,3119426;217,9646431;122,2208824;122,2208824;129,0645191;146,2546711;132,9587919;192,3177938;225,7531888;204,6687639;126,1151552;114,4323367;133,2355494;105,6988819;105,6988819;138,7428828;175,1276417;242,2751893;246,1694621;163,4448231;214,0703702;227,3662494;227,3662494;236,7678558;175,1276417;231,2605223;197,8251272;236,7678558;244,5564015;92,40300275;175,1276417;179,0219146;242,2751893;182,9161874;101,8046091;101,8046091;175,1276417;105,6988819;136,8530648;223,4719766;129,0645191;182,9161874;277,6004024;323,2721309;349,1957377;261,0784019;255,5710684;253,9580078;253,2898562;242,2751893;246,1694621;305,1370698;270,4800083;287,0020087;275,9873418;266,5857354;349,1957377;341,407192;317,7647974;323,2721309;301,242797;257,1841291;253,2898562;272,0930689;323,2721309;301,242797;247,7825227;290,22813;259,4653413;345,3014648;379,6817689;398,761739;493,7227115;392,3094965;460,010559;483,6529535;372,8381323;367,9989504;383,5760418;378,0687083;426,2984065;422,4041336;426,2984065;424,6853458;446,7146798;450,6089526;460,010559;484,3211051;380,626678;390,9731933;380,626678;480,4268323;437,3130734;372,8381323;463,2366802;376,7324051;374,4511929;374,4511929;491,4414992;364,1046775;383,5760418;437,3130734;367,9989504;478,1456201;488,215378;385,4658599;461,6236196;378,0687083;396,4805268;396,4805268;487,5472264;378,0687083;374,4511929;424,6853458;378,0687083;463,2366802;400,3747997;539,1176825;672,6299893;518,9781667;518,9781667;509,5765603;562,4833196;562,4833196;543,0119554;601,034654;601,034654;615,2754423;629,2394731;672,6299893;521,2593789;594,859169;615,2754423;665,5095952;515,0838938;671,6850803;663,8965346;509,5765603;127,7282159;615,2754423;546,9062282;509,5765603;543,0119554;634,7468065;563,4282287;690,488293;686,5940201;686,5940201;539,1176825;563,4282287;637,9729278;594,859169;667,1226559;695,9956265;509,5765603;598,4766844;630,8525337;970,9234225;972,5364831;967,0291496;961,5218161;972,5364831;840,6372369;970,9234225;972,5364831;1019,267757;959,9087555;972,5364831
41;0;0;0;3,894272853;3,894272853;3,894272853;0;63,53003214;61,91697151;76,82591134;69,03736563;69,03736563;76,82591134;65,81124437;71,31857785;71,31857785;69,03736563;60,30391088;72,93163848;71,31857785;71,31857785;67,424305;138,4661254;107,3119426;217,9646431;122,2208824;122,2208824;129,0645191;146,2546711;132,9587919;192,3177938;225,7531888;204,6687639;126,1151552;114,4323367;133,2355494;105,6988819;105,6988819;138,7428828;175,1276417;242,2751893;246,1694621;163,4448231;214,0703702;227,3662494;227,3662494;236,7678558;175,1276417;231,2605223;197,8251272;236,7678558;244,5564015;92,40300275;175,1276417;179,0219146;242,2751893;182,9161874;101,8046091;101,8046091;175,1276417;105,6988819;136,8530648;223,4719766;129,0645191;182,9161874;277,6004024;323,2721309;349,1957377;261,0784019;255,5710684;253,9580078;253,2898562;242,2751893;246,1694621;305,1370698;270,4800083;287,0020087;275,9873418;266,5857354;349,1957377;341,407192;317,7647974;323,2721309;301,242797;257,1841291;253,2898562;272,0930689;323,2721309;301,242797;247,7825227;290,22813;259,4653413;345,3014648;379,6817689;398,761739;493,7227115;392,3094965;460,010559;483,6529535;372,8381323;367,9989504;383,5760418;378,0687083;426,2984065;422,4041336;426,2984065;424,6853458;446,7146798;450,6089526;460,010559;484,3211051;380,626678;390,9731933;380,626678;480,4268323;437,3130734;372,8381323;463,2366802;376,7324051;374,4511929;374,4511929;491,4414992;364,1046775;383,5760418;437,3130734;367,9989504;478,1456201;488,215378;385,4658599;461,6236196;378,0687083;396,4805268;396,4805268;487,5472264;378,0687083;374,4511929;424,6853458;378,0687083;463,2366802;400,3747997;539,1176825;672,6299893;518,9781667;518,9781667;509,5765603;562,4833196;562,4833196;543,0119554;601,034654;601,034654;615,2754423;629,2394731;672,6299893;521,2593789;594,859169;615,2754423;665,5095952;515,0838938;671,6850803;663,8965346;509,5765603;127,7282159;615,2754423;546,9062282;509,5765603;543,0119554;634,7468065;563,4282287;690,488293;686,5940201;686,5940201;539,1176825;563,4282287;637,9729278;594,859169;667,1226559;695,9956265;509,5765603;598,4766844;630,8525337;970,9234225;972,5364831;967,0291496;961,5218161;972,5364831;840,6372369;970,9234225;972,5364831;1019,267757;959,9087555;972,5364831
42;0;0;0;3,894272853;3,894272853;3,894272853;0;63,53003214;61,91697151;76,82591134;69,03736563;69,03736563;76,82591134;65,81124437;71,31857785;71,31857785;69,03736563;60,30391088;72,93163848;71,31857785;71,31857785;67,424305;138,4661254;107,3119426;217,9646431;122,2208824;122,2208824;129,0645191;146,2546711;132,9587919;192,3177938;225,7531888;204,6687639;126,1151552;114,4323367;133,2355494;105,6988819;105,6988819;138,7428828;175,1276417;242,2751893;246,1694621;163,4448231;214,0703702;227,3662494;227,3662494;236,7678558;175,1276417;231,2605223;197,8251272;236,7678558;244,5564015;92,40300275;175,1276417;179,0219146;242,2751893;182,9161874;101,8046091;101,8046091;175,1276417;105,6988819;136,8530648;223,4719766;129,0645191;182,9161874;277,6004024;323,2721309;349,1957377;261,0784019;255,5710684;253,9580078;253,2898562;242,2751893;246,1694621;305,1370698;270,4800083;287,0020087;275,9873418;266,5857354;349,1957377;341,407192;317,7647974;323,2721309;301,242797;257,1841291;253,2898562;272,0930689;323,2721309;301,242797;247,7825227;290,22813;259,4653413;345,3014648;379,6817689;398,761739;493,7227115;392,3094965;460,010559;483,6529535;372,8381323;367,9989504;383,5760418;378,0687083;426,2984065;422,4041336;426,2984065;424,6853458;446,7146798;450,6089526;460,010559;484,3211051;380,626678;390,9731933;380,626678;480,4268323;437,3130734;372,8381323;463,2366802;376,7324051;374,4511929;374,4511929;491,4414992;364,1046775;383,5760418;437,3130734;367,9989504;478,1456201;488,215378;385,4658599;461,6236196;378,0687083;396,4805268;396,4805268;487,5472264;378,0687083;374,4511929;424,6853458;378,0687083;463,2366802;400,3747997;539,1176825;672,6299893;518,9781667;518,9781667;509,5765603;562,4833196;562,4833196;543,0119554;601,034654;601,034654;615,2754423;629,2394731;672,6299893;521,2593789;594,859169;615,2754423;665,5095952;515,0838938;671,6850803;663,8965346;509,5765603;127,7282159;615,2754423;546,9062282;509,5765603;543,0119554;634,7468065;563,4282287;690,488293;686,5940201;686,5940201;539,1176825;563,4282287;637,9729278;594,859169;667,1226559;695,9956265;509,5765603;598,4766844;630,8525337;970,9234225;972,5364831;967,0291496;961,5218161;972,5364831;840,6372369;970,9234225;972,5364831;1019,267757;959,9087555;972,5364831
43;3,894272853;3,894272853;3,894272853;0;5,507333485;5,507333485;3,894272853;65,14309278;63,53003214;78,43897197;70,65042626;70,65042626;78,43897197;67,424305;72,93163848;72,93163848;70,65042626;61,91697151;74,54469911;72,93163848;72,93163848;69,03736563;140,079186;108,9250032;219,5777037;123,833943;123,833943;130,6775797;147,8677317;134,5718525;193,9308544;227,3662494;206,2818245;127,7282159;116,0453973;134,84861;107,3119426;107,3119426;140,3559435;176,7407023;243,8882499;247,7825227;165,0578838;215,6834309;228,9793101;228,9793101;238,3809164;176,7407023;232,8735829;199,4381879;238,3809164;246,1694621;94,01606338;176,7407023;180,6349752;243,8882499;184,529248;103,4176697;103,4176697;176,7407023;107,3119426;138,4661254;225,0850372;130,6775797;184,529248;279,213463;324,8851915;350,8087983;262,6914626;257,1841291;255,5710684;254,9029169;243,8882499;247,7825227;306,7501304;272,0930689;288,6150694;277,6004024;268,198796;350,8087983;343,0202526;319,377858;324,8851915;302,8558576;258,7971897;254,9029169;273,7061295;324,8851915;302,8558576;249,3955834;291,8411906;261,0784019;346,9145255;381,2948296;400,3747997;495,3357721;393,9225572;461,6236196;485,2660142;374,4511929;369,612011;385,1891024;379,6817689;427,9114671;424,0171942;427,9114671;426,2984065;448,3277404;452,2220133;461,6236196;485,9341658;382,2397386;392,586254;382,2397386;482,0398929;438,9261341;374,4511929;464,8497409;378,3454657;376,0642535;376,0642535;493,0545599;365,7177381;385,1891024;438,9261341;369,612011;479,7586807;489,8284386;387,0789205;463,2366802;379,6817689;398,0935875;398,0935875;489,160287;379,6817689;376,0642535;426,2984065;379,6817689;464,8497409;401,9878603;540,7307432;674,24305;520,5912273;520,5912273;511,189621;564,0963803;564,0963803;544,625016;602,6477147;602,6477147;616,8885029;630,8525337;674,24305;522,8724395;596,4722296;616,8885029;667,1226559;516,6969544;673,2981409;665,5095952;511,189621;129,3412765;616,8885029;548,5192889;511,189621;544,625016;636,3598672;565,0412893;692,1013536;688,2070808;688,2070808;540,7307432;565,0412893;639,5859884;596,4722296;668,7357165;697,6086871;511,189621;600,089745;632,4655943;972,5364831;974,1495437;968,6422103;963,1348768;974,1495437;842,2502976;972,5364831;974,1495437;1020,880818;961,5218161;974,1495437
44;3,894272853;3,894272853;3,894272853;5,507333485;0;0;3,894272853;59,63575929;58,02269866;72,93163848;65,14309278;65,14309278;72,93163848;61,91697151;67,424305;67,424305;65,14309278;56,40963803;69,03736563;67,424305;67,424305;63,53003214;134,5718525;103,4176697;214,0703702;118,3266095;118,3266095;125,1702462;142,3603983;129,0645191;188,4235209;221,8589159;200,774491;122,2208824;110,5380638;129,3412765;101,8046091;101,8046091;134,84861;171,2333689;238,3809164;242,2751893;159,5505503;210,1760974;223,4719766;223,4719766;232,8735829;171,2333689;227,3662494;193,9308544;232,8735829;240,6621286;88,5087299;171,2333689;175,1276417;238,3809164;179,0219146;97,91033623;97,91033623;171,2333689;101,8046091;132,9587919;219,5777037;125,1702462;179,0219146;273,7061295;319,377858;345,3014648;257,1841291;251,6767956;250,063735;249,3955834;238,3809164;242,2751893;301,242797;266,5857354;283,1077359;272,0930689;262,6914626;345,3014648;337,5129191;313,8705246;319,377858;297,3485241;253,2898562;249,3955834;268,198796;319,377858;297,3485241;243,8882499;286,3338571;255,5710684;341,407192;375,7874961;394,8674662;489,8284386;388,4152237;456,1162861;479,7586807;368,9438594;364,1046775;379,6817689;374,1744354;422,4041336;418,5098608;422,4041336;420,791073;442,8204069;446,7146798;456,1162861;480,4268323;376,7324051;387,0789205;376,7324051;476,5325594;433,4188006;368,9438594;459,3424074;372,8381323;370,55692;370,55692;487,5472264;360,2104047;379,6817689;433,4188006;364,1046775;474,2513472;484,3211051;381,571587;457,7293467;374,1744354;392,586254;392,586254;483,6529535;374,1744354;370,55692;420,791073;374,1744354;459,3424074;396,4805268;535,2234097;668,7357165;515,0838938;515,0838938;505,6822875;558,5890468;558,5890468;539,1176825;597,1403812;597,1403812;611,3811694;625,3452002;668,7357165;517,365106;590,9648961;611,3811694;661,6153224;511,189621;667,7908074;660,0022617;505,6822875;123,833943;611,3811694;543,0119554;505,6822875;539,1176825;630,8525337;559,5339558;686,5940201;682,6997473;682,6997473;535,2234097;559,5339558;634,0786549;590,9648961;663,228383;692,1013536;505,6822875;594,5824115;626,9582608;967,0291496;968,6422103;963,1348768;957,6275433;968,6422103;836,7429641;967,0291496;968,6422103;1015,373485;956,0144827;968,6422103
45;3,894272853;3,894272853;3,894272853;5,507333485;0;0;3,894272853;59,63575929;58,02269866;72,93163848;65,14309278;65,14309278;72,93163848;61,91697151;67,424305;67,424305;65,14309278;56,40963803;69,03736563;67,424305;67,424305;63,53003214;134,5718525;103,4176697;214,0703702;118,3266095;118,3266095;125,1702462;142,3603983;129,0645191;188,4235209;221,8589159;200,774491;122,2208824;110,5380638;129,3412765;101,8046091;101,8046091;134,84861;171,2333689;238,3809164;242,2751893;159,5505503;210,1760974;223,4719766;223,4719766;232,8735829;171,2333689;227,3662494;193,9308544;232,8735829;240,6621286;88,5087299;171,2333689;175,1276417;238,3809164;179,0219146;97,91033623;97,91033623;171,2333689;101,8046091;132,9587919;219,5777037;125,1702462;179,0219146;273,7061295;319,377858;345,3014648;257,1841291;251,6767956;250,063735;249,3955834;238,3809164;242,2751893;301,242797;266,5857354;283,1077359;272,0930689;262,6914626;345,3014648;337,5129191;313,8705246;319,377858;297,3485241;253,2898562;249,3955834;268,198796;319,377858;297,3485241;243,8882499;286,3338571;255,5710684;341,407192;375,7874961;394,8674662;489,8284386;388,4152237;456,1162861;479,7586807;368,9438594;364,1046775;379,6817689;374,1744354;422,4041336;418,5098608;422,4041336;420,791073;442,8204069;446,7146798;456,1162861;480,4268323;376,7324051;387,0789205;376,7324051;476,5325594;433,4188006;368,9438594;459,3424074;372,8381323;370,55692;370,55692;487,5472264;360,2104047;379,6817689;433,4188006;364,1046775;474,2513472;484,3211051;381,571587;457,7293467;374,1744354;392,586254;392,586254;483,6529535;374,1744354;370,55692;420,791073;374,1744354;459,3424074;396,4805268;535,2234097;668,7357165;515,0838938;515,0838938;505,6822875;558,5890468;558,5890468;539,1176825;597,1403812;597,1403812;611,3811694;625,3452002;668,7357165;517,365106;590,9648961;611,3811694;661,6153224;511,189621;667,7908074;660,0022617;505,6822875;123,833943;611,3811694;543,0119554;505,6822875;539,1176825;630,8525337;559,5339558;686,5940201;682,6997473;682,6997473;535,2234097;559,5339558;634,0786549;590,9648961;663,228383;692,1013536;505,6822875;594,5824115;626,9582608;967,0291496;968,6422103;963,1348768;957,6275433;968,6422103;836,7429641;967,0291496;968,6422103;1015,373485;956,0144827;968,6422103
145;0;0;0;3,894272853;3,894272853;3,894272853;0;63,53003214;61,91697151;76,82591134;69,03736563;69,03736563;76,82591134;65,81124437;71,31857785;71,31857785;69,03736563;60,30391088;72,93163848;71,31857785;71,31857785;67,424305;138,4661254;107,3119426;217,9646431;122,2208824;122,2208824;129,0645191;146,2546711;132,9587919;192,3177938;225,7531888;204,6687639;126,1151552;114,4323367;133,2355494;105,6988819;105,6988819;138,7428828;175,1276417;242,2751893;246,1694621;163,4448231;214,0703702;227,3662494;227,3662494;236,7678558;175,1276417;231,2605223;197,8251272;236,7678558;244,5564015;92,40300275;175,1276417;179,0219146;242,2751893;182,9161874;101,8046091;101,8046091;175,1276417;105,6988819;136,8530648;223,4719766;129,0645191;182,9161874;277,6004024;323,2721309;349,1957377;261,0784019;255,5710684;253,9580078;253,2898562;242,2751893;246,1694621;305,1370698;270,4800083;287,0020087;275,9873418;266,5857354;349,1957377;341,407192;317,7647974;323,2721309;301,242797;257,1841291;253,2898562;272,0930689;323,2721309;301,242797;247,7825227;290,22813;259,4653413;345,3014648;379,6817689;398,761739;493,7227115;392,3094965;460,010559;483,6529535;372,8381323;367,9989504;383,5760418;378,0687083;426,2984065;422,4041336;426,2984065;424,6853458;446,7146798;450,6089526;460,010559;484,3211051;380,626678;390,9731933;380,626678;480,4268323;437,3130734;372,8381323;463,2366802;376,7324051;374,4511929;374,4511929;491,4414992;364,1046775;383,5760418;437,3130734;367,9989504;478,1456201;488,215378;385,4658599;461,6236196;378,0687083;396,4805268;396,4805268;487,5472264;378,0687083;374,4511929;424,6853458;378,0687083;463,2366802;400,3747997;539,1176825;672,6299893;518,9781667;518,9781667;509,5765603;562,4833196;562,4833196;543,0119554;601,034654;601,034654;615,2754423;629,2394731;672,6299893;521,2593789;594,859169;615,2754423;665,5095952;515,0838938;671,6850803;663,8965346;509,5765603;127,7282159;615,2754423;546,9062282;509,5765603;543,0119554;634,7468065;563,4282287;690,488293;686,5940201;686,5940201;539,1176825;563,4282287;637,9729278;594,859169;667,1226559;695,9956265;509,5765603;598,4766844;630,8525337;970,9234225;972,5364831;967,0291496;961,5218161;972,5364831;840,6372369;970,9234225;972,5364831;1019,267757;959,9087555;972,5364831
2;63,53003214;63,53003214;63,53003214;65,14309278;59,63575929;59,63575929;63,53003214;0;3,894272853;13,29587919;5,507333485;5,507333485;13,29587919;5,507333485;7,788545707;7,788545707;5,507333485;7,788545707;9,401606338;7,788545707;7,788545707;3,894272853;88,23197244;57,07778962;167,7304901;71,98672944;71,98672944;78,83036611;96,02051815;82,72463896;142,0836408;175,5190358;154,434611;75,88100229;64,19818373;83,00139641;55,46472899;55,46472899;88,5087299;124,8934888;192,0410363;195,9353092;113,2106702;163,8362173;177,1320965;177,1320965;186,5337028;124,8934888;181,0263693;147,5909743;186,5337028;194,3222485;42,1688498;124,8934888;128,7877616;192,0410363;132,6820345;51,57045613;51,57045613;124,8934888;55,46472899;86,61891181;173,2378236;78,83036611;132,6820345;227,3662494;273,0379779;298,9615847;210,844249;205,3369155;203,7238549;203,0557033;192,0410363;195,9353092;254,9029169;220,2458553;236,7678558;225,7531888;216,3515825;298,9615847;291,173039;267,5306445;273,0379779;251,008644;206,9499761;203,0557033;221,8589159;273,0379779;251,008644;197,5483698;239,993977;209,2311883;295,0673119;329,447616;348,5275861;443,4885585;342,0753436;409,776406;433,4188006;322,6039793;317,7647974;333,3418888;327,8345553;376,0642535;372,1699807;376,0642535;374,4511929;396,4805268;400,3747997;409,776406;434,0869522;330,392525;340,7390404;330,392525;430,1926793;387,0789205;322,6039793;413,0025273;326,4982522;324,2170399;324,2170399;441,2073463;313,8705246;333,3418888;387,0789205;317,7647974;427,9114671;437,981225;335,2317069;411,3894666;327,8345553;346,2463739;346,2463739;437,3130734;327,8345553;324,2170399;374,4511929;327,8345553;413,0025273;350,1406467;488,8835296;622,3958364;468,7440137;468,7440137;459,3424074;512,2491667;512,2491667;492,7778024;550,8005011;550,8005011;565,0412893;579,0053201;622,3958364;471,0252259;544,625016;565,0412893;615,2754423;464,8497409;621,4509273;613,6623816;459,3424074;77,49406293;565,0412893;496,6720753;459,3424074;492,7778024;584,5126536;513,1940757;640,25414;636,3598672;636,3598672;488,8835296;513,1940757;587,7387748;544,625016;616,8885029;645,7614735;459,3424074;548,2425314;580,6183807;920,6892695;922,3023302;916,7949967;911,2876632;922,3023302;790,403084;920,6892695;922,3023302;969,0336044;909,6746026;922,3023302
3;61,91697151;61,91697151;61,91697151;63,53003214;58,02269866;58,02269866;61,91697151;3,894272853;0;17,19015204;9,401606338;9,401606338;17,19015204;3,894272853;11,68281856;11,68281856;9,401606338;9,401606338;13,29587919;11,68281856;11,68281856;7,788545707;89,84503308;58,69085025;169,3435508;73,59979007;73,59979007;80,44342674;97,63357878;84,33769959;143,6967014;177,1320965;156,0476716;77,49406293;65,81124437;84,61445704;57,07778962;57,07778962;90,12179053;126,5065494;193,6540969;197,5483698;114,8237308;165,4492779;178,7451571;178,7451571;188,1467634;126,5065494;182,63943;149,2040349;188,1467634;195,9353092;43,78191043;126,5065494;130,4008222;193,6540969;134,2950951;53,18351676;53,18351676;126,5065494;57,07778962;88,23197244;174,8508843;80,44342674;134,2950951;228,9793101;274,6510386;300,5746454;212,4573096;206,9499761;205,3369155;204,6687639;193,6540969;197,5483698;256,5159775;221,8589159;238,3809164;227,3662494;217,9646431;300,5746454;292,7860997;269,1437051;274,6510386;252,6217046;208,5630368;204,6687639;223,4719766;274,6510386;252,6217046;199,1614304;241,6070377;210,844249;296,6803725;331,0606766;350,1406467;445,1016191;343,6884042;411,3894666;435,0318612;324,2170399;319,377858;334,9549495;329,447616;377,6773142;373,7830413;377,6773142;376,0642535;398,0935875;401,9878603;411,3894666;435,7000128;332,0055856;342,352101;332,0055856;431,80574;388,6919811;324,2170399;414,6155879;328,1113128;325,8301006;325,8301006;442,8204069;315,4835852;334,9549495;388,6919811;319,377858;429,5245277;439,5942857;336,8447675;413,0025273;329,447616;347,8594345;347,8594345;438,9261341;329,447616;325,8301006;376,0642535;329,447616;414,6155879;351,7537074;490,4965902;624,008897;470,3570743;470,3570743;460,955468;513,8622273;513,8622273;494,3908631;552,4135617;552,4135617;566,65435;580,6183807;624,008897;472,6382866;546,2380766;566,65435;616,8885029;466,4628015;623,063988;615,2754423;460,955468;79,10712356;566,65435;498,2851359;460,955468;494,3908631;586,1257142;514,8071364;641,8672007;637,9729278;637,9729278;490,4965902;514,8071364;589,3518355;546,2380766;618,5015635;647,3745341;460,955468;549,855592;582,2314414;922,3023302;923,9153908;918,4080573;912,9007238;923,9153908;792,0161446;922,3023302;923,9153908;970,646665;911,2876632;923,9153908
46;76,82591134;76,82591134;76,82591134;78,43897197;72,93163848;72,93163848;76,82591134;13,29587919;17,19015204;0;7,788545707;7,788545707;0;18,80321268;5,507333485;5,507333485;7,788545707;16,52200045;9,401606338;5,507333485;5,507333485;9,401606338;96,96542719;65,81124437;176,4639449;80,72018419;80,72018419;87,56382085;104,7539729;91,45809371;150,8170955;184,2524906;163,1680657;84,61445704;72,93163848;91,73485116;64,19818373;64,19818373;97,24218464;133,6269435;200,774491;204,6687639;121,9441249;172,569672;185,8655512;185,8655512;195,2671576;133,6269435;189,7598241;156,324429;195,2671576;203,0557033;50,90230454;133,6269435;137,5212164;200,774491;141,4154892;60,30391088;60,30391088;133,6269435;64,19818373;95,35236656;181,9712784;87,56382085;141,4154892;236,0997042;281,7714327;307,6950395;219,5777037;214,0703702;212,4573096;211,789158;200,774491;204,6687639;263,6363716;228,9793101;245,5013105;234,4866435;225,0850372;307,6950395;299,9064938;276,2640992;281,7714327;259,7420987;215,6834309;211,789158;230,5923707;281,7714327;259,7420987;206,2818245;248,7274318;217,9646431;303,8007666;338,1810707;357,2610408;452,2220133;350,8087983;418,5098608;442,1522553;331,3374341;326,4982522;342,0753436;336,5680101;384,7977083;380,9034354;384,7977083;383,1846476;405,2139816;409,1082544;418,5098608;442,8204069;339,1259798;349,4724951;339,1259798;438,9261341;395,8123752;331,3374341;421,735982;335,2317069;332,9504947;332,9504947;449,940801;322,6039793;342,0753436;395,8123752;326,4982522;436,6449219;446,7146798;343,9651617;420,1229214;336,5680101;354,9798286;354,9798286;446,0465282;336,5680101;332,9504947;383,1846476;336,5680101;421,735982;358,8741015;497,6169843;631,1292911;477,4774685;477,4774685;468,0758621;520,9826214;520,9826214;501,5112572;559,5339558;559,5339558;573,7747441;587,7387748;631,1292911;479,7586807;553,3584708;573,7747441;624,008897;473,5831956;630,1843821;622,3958364;468,0758621;86,22751767;573,7747441;505,40553;468,0758621;501,5112572;593,2461083;521,9275305;648,9875948;645,0933219;645,0933219;497,6169843;521,9275305;596,4722296;553,3584708;625,6219577;654,4949283;468,0758621;556,9759862;589,3518355;929,4227243;931,0357849;925,5284514;920,0211179;931,0357849;799,1365387;929,4227243;931,0357849;977,7670591;918,4080573;931,0357849
